Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Enzyme classification.EC_4 lyases	0.01179245283018868	5	0.00556559794500999	468	True	darkgrey
Enzyme classification.EC_6 ligases	0.0023584905660377358	1	0.003912567786128817	329	False	darkgrey
Function	MEratio	MEtotal	Tratio	Ttotal	ME_representation	ME
Photosynthesis.photophosphorylation	0.039681235622740715	483	0.006243459233184283	525	True	turquoise
Photosynthesis.calvin cycle	0.006983240223463687	85	0.0014032917895538007	118	True	turquoise
Photosynthesis.photorespiration	0.002464673020046007	30	0.0007373228046808106	62	True	turquoise
Photosynthesis.CAM/C4 photosynthesis	0.000985869208018403	12	0.0008205689277899343	69	True	turquoise
Cellular respiration.glycolysis	0.003532697995399277	43	0.0012605841499381601	106	True	turquoise
Cellular respiration.pyruvate oxidation	0.0013966480446927375	17	0.0004637998287508325	39	True	turquoise
Cellular respiration.tricarboxylic acid cycle	0.0014788038120276043	18	0.0016649224621824756	140	False	turquoise
Cellular respiration.oxidative phosphorylation	0.0014788038120276043	18	0.005137475026163067	432	False	turquoise
Carbohydrate metabolism.sucrose metabolism	0.0022182057180414067	27	0.0019503377414137571	164	True	turquoise
Carbohydrate metabolism.starch metabolism	0.005668747946105817	69	0.0021168299876320046	178	True	turquoise
Carbohydrate metabolism.trehalose metabolism	0.000985869208018403	12	0.0005827228617638665	49	True	turquoise
Carbohydrate metabolism.oligosaccharide metabolism	0.0004929346040092015	6	0.0003924460089430121	33	True	turquoise
Carbohydrate metabolism.ribose metabolism	0.00016431153466973383	2	2.3784606602606793e-05	2	True	turquoise
Carbohydrate metabolism.oxidative pentose phosphate pathway	0.0004107788366743345	5	0.0005470459518599562	46	False	turquoise
Carbohydrate metabolism.gluconeogenesis	0.0010680249753532698	13	0.0002497383693273713	21	True	turquoise
Carbohydrate metabolism.fermentation	0.000903713440683536	11	0.0002854152792312815	24	True	turquoise
Carbohydrate metabolism.plastidial glycolysis	0.0022182057180414067	27	0.0006540766815716869	55	True	turquoise
Carbohydrate metabolism.nucleotide sugar biosynthesis	0.001643115346697338	20	0.002128722290933308	179	False	turquoise
Amino acid metabolism.glutamate group amino acid biosynthesis	0.000903713440683536	11	0.001593568642374655	134	False	turquoise
Amino acid metabolism.aspartate group amino acid biosynthesis	0.0038613210647387448	47	0.0022952145371515557	193	True	turquoise
Amino acid metabolism.pyruvate group amino acid biosynthesis	0.0011501807426881367	14	0.0007611074112834174	64	True	turquoise
Amino acid metabolism.serine group amino acid biosynthesis	0.000821557673348669	10	0.0005232613452573494	44	True	turquoise
Amino acid metabolism.shikimate group amino acid biosynthesis	0.001807426881367072	22	0.0014270763961564076	120	True	turquoise
Amino acid metabolism.amino acid degradation	0.0052579691094314825	64	0.002854152792312815	240	True	turquoise
Amino acid metabolism.amino acid racemization	8.215576733486691e-05	1	1.1892303301303397e-05	1	True	turquoise
Amino acid metabolism.polyamine metabolism	0.0006572461386789353	8	0.0010227380839120922	86	False	turquoise
Lipid metabolism.fatty acid metabolism	0.00583305948077555	71	0.005327751878983922	448	True	turquoise
Lipid metabolism.glycerolipid metabolism	0.007804797896812357	95	0.006183997716677766	520	True	turquoise
Lipid metabolism.sphingolipid metabolism	0.002793296089385475	34	0.0019860146513176673	167	True	turquoise
Lipid metabolism.phytosterol metabolism	0.0006572461386789353	8	0.0014508610027590143	122	False	turquoise
Lipid metabolism.lipid trafficking	0.0018895826487019388	23	0.0015341071258681382	129	True	turquoise
Lipid metabolism.cytoplasmic lipid droplet-associated activities	0.00024646730200460074	3	0.000987061174008182	83	False	turquoise
Lipid metabolism.plastoglobule-associated activities	0.000985869208018403	12	0.00016649224621824755	14	True	turquoise
Nucleotide metabolism.purines	0.0034505422280644103	42	0.002330891447055466	196	True	turquoise
Nucleotide metabolism.pyrimidines	0.0012323365100230035	15	0.0011892303301303396	100	True	turquoise
Nucleotide metabolism.deoxynucleotides	0.00024646730200460074	3	0.0006183997716677766	52	False	turquoise
Coenzyme metabolism.thiamine pyrophosphate metabolism	0.000821557673348669	10	0.0003924460089430121	33	True	turquoise
Coenzyme metabolism.coenzyme A metabolism	0.00016431153466973383	2	0.0003924460089430121	33	False	turquoise
Coenzyme metabolism.tetrahydrofolate metabolism	0.0013966480446927375	17	0.0010227380839120922	86	True	turquoise
Coenzyme metabolism.pyridoxal-phosphate homeostasis	0.0005750903713440683	7	0.0003567690990391019	30	True	turquoise
Coenzyme metabolism.prenylquinone biosynthesis	0.0013144922773578706	16	0.0007967843211873275	67	True	turquoise
Coenzyme metabolism.NAD/NADP biosynthesis	0.0005750903713440683	7	0.0006778612881742935	57	False	turquoise
Coenzyme metabolism.FMN/FAD biosynthesis	0.0021360499507065396	26	0.0006778612881742935	57	True	turquoise
Coenzyme metabolism.phosphoadenosine phosphosulfate (PAPS) homeostasis	0.0004107788366743345	5	0.0003210921891351917	27	True	turquoise
Coenzyme metabolism.iron-sulfur cluster assembly machinery	0.003943476832073612	48	0.0015816763390733518	133	True	turquoise
Coenzyme metabolism.tetrapyrrole biosynthesis	0.004682878738087414	57	0.0009751688707068786	82	True	turquoise
Coenzyme metabolism.heme homeostasis	0.0013966480446927375	17	0.0004637998287508325	39	True	turquoise
Coenzyme metabolism.chlorophyll metabolism	0.005997371015445284	73	0.001379507182951194	116	True	turquoise
Coenzyme metabolism.phylloquinone biosynthesis	0.001807426881367072	22	0.0003805537056417087	32	True	turquoise
Coenzyme metabolism.lipoic acid biosynthesis	8.215576733486691e-05	1	4.756921320521359e-05	4	True	turquoise
Secondary metabolism.terpenoid biosynthesis	0.00846204403549129	103	0.0028898297022167253	243	True	turquoise
Secondary metabolism.phenolics biosynthesis	0.0004929346040092015	6	0.0009394919608029683	79	False	turquoise
Secondary metabolism.betaine biosynthesis	0.00016431153466973383	2	0.00010703072971173057	9	True	turquoise
Secondary metabolism.alkaloid biosynthesis	0.00016431153466973383	2	5.9461516506516985e-05	5	True	turquoise
Secondary metabolism.oxalate homeostasis	0.00032862306933946765	4	0.00016649224621824755	14	True	turquoise
Redox homeostasis.reactive oxygen scavenging	0.0006572461386789353	8	0.000570830558462563	48	True	turquoise
Redox homeostasis.glutathione-based redox regulation	0.0013966480446927375	17	0.0018789839216059366	158	False	turquoise
Redox homeostasis.thiol-based redox regulation	0.003286230693394676	40	0.001201122633431643	101	True	turquoise
Redox homeostasis.ascorbate-based redox regulation	0.002711140322050608	33	0.0015816763390733518	133	True	turquoise
Redox homeostasis.tocopherol biosynthesis	0.0013966480446927375	17	0.0003567690990391019	30	True	turquoise
Redox homeostasis.reactive oxygen-induced signalling	0.003697009530069011	45	0.0012843687565407668	108	True	turquoise
Redox homeostasis.reactive electrophilic lipid homeostasis	0.00024646730200460074	3	0.0002854152792312815	24	False	turquoise
Phytohormone action.abscisic acid	0.0017252711140322051	21	0.0017957377984968129	151	False	turquoise
Phytohormone action.auxin	0.004354255668747946	53	0.003698506326705356	311	True	turquoise
Phytohormone action.brassinosteroid	0.000903713440683536	11	0.0014627533060603177	123	False	turquoise
Phytohormone action.cytokinin	0.002546828787380874	31	0.002128722290933308	179	True	turquoise
Phytohormone action.ethylene	0.0005750903713440683	7	0.0010703072971173057	90	False	turquoise
Phytohormone action.gibberellin	0.0015609595793624712	19	0.0009632765674055751	81	True	turquoise
Phytohormone action.jasmonic acid	0.0015609595793624712	19	0.0015222148225668348	128	True	turquoise
Phytohormone action.salicylic acid	0.0004929346040092015	6	9.513842641042717e-05	8	True	turquoise
Phytohormone action.strigolactone	0.000821557673348669	10	0.0004400152221482257	37	True	turquoise
Phytohormone action.karrikins	0.00016431153466973383	2	9.513842641042717e-05	8	True	turquoise
Phytohormone action.signalling peptides	0.0021360499507065396	26	0.0029492912187232424	248	False	turquoise
Chromatin organisation.chromatin structure	0.0011501807426881367	14	0.002426029873465893	204	False	turquoise
Chromatin organisation.post-translational histone modification	0.004682878738087414	57	0.008812196746265816	741	False	turquoise
Chromatin organisation.nucleosome remodeling	0.001807426881367072	22	0.0038887831795262106	327	False	turquoise
Chromatin organisation.epigenetic state regulation	0.0015609595793624712	19	0.0032228141946532203	271	False	turquoise
Chromatin organisation.DNA homeostasis	0.00016431153466973383	2	0.00022595376272476454	19	False	turquoise
Chromatin organisation.organelle machinery	8.215576733486691e-05	1	0.00020216915612215775	17	False	turquoise
Cell division.DNA replication	0.0022182057180414067	27	0.004364475311578346	367	False	turquoise
Cell division.cell cycle organisation	0.002793296089385475	34	0.007397012653410712	622	False	turquoise
Cell division.meiotic recombination	0.000985869208018403	12	0.003246598801255827	273	False	turquoise
Cell division.cytokinesis	0.002711140322050608	33	0.003936352392731424	331	False	turquoise
Cell division.plastid division	0.002464673020046007	30	0.0009989534773094852	84	True	turquoise
Cell division.mitochondrion/peroxisome binary fission	0.0004107788366743345	5	0.0004994767386547426	42	False	turquoise
DNA damage response.homologous recombination repair (HR)	0.0005750903713440683	7	0.001201122633431643	101	False	turquoise
DNA damage response.base excision repair (BER)	0.00032862306933946765	4	0.0004756921320521359	40	False	turquoise
DNA damage response.nucleotide excision repair (NER)	0.000821557673348669	10	0.0010108457806107887	85	False	turquoise
DNA damage response.photoreactivation	8.215576733486691e-05	1	0.00013081533631433735	11	False	turquoise
RNA biosynthesis.DNA-dependent RNA polymerase complexes	0.0013144922773578706	16	0.0019384454381124537	163	False	turquoise
RNA biosynthesis.RNA polymerase II-dependent transcription	0.0017252711140322051	21	0.006255351536485586	526	False	turquoise
RNA biosynthesis.RNA polymerase III-dependent transcription	0.0006572461386789353	8	0.0013438302730472839	113	False	turquoise
RNA biosynthesis.DNA-binding transcriptional regulation	0.04838974696023661	589	0.049376843307011704	4152	False	turquoise
RNA biosynthesis.transcriptional co-regulation	0.001643115346697338	20	0.002461706783369803	207	False	turquoise
RNA biosynthesis.organellar gene expression machinery	0.006736772921459086	82	0.0014984302159642279	126	True	turquoise
RNA processing.spliceosome-mediated pre-mRNA splicing	0.002464673020046007	30	0.008633812196746266	726	False	turquoise
RNA processing.pre-RNA group-I/-II intron splicing	0.005668747946105817	69	0.0019265531348111502	162	True	turquoise
RNA processing.pre-tRNA splicing	0.00016431153466973383	2	0.00013081533631433735	11	True	turquoise
RNA processing.mRNA modification	0.00032862306933946765	4	0.0027471220626010848	231	False	turquoise
RNA processing.tRNA modification	0.003697009530069011	45	0.003234706497954524	272	True	turquoise
RNA processing.RNA pseudouridylation	0.0015609595793624712	19	0.0009157073542003615	77	True	turquoise
RNA processing.organelle RNA modification	0.004929346040092014	60	0.001771953191894206	149	True	turquoise
RNA homeostasis.mRNA degradation	0.0013966480446927375	17	0.0029730758253258493	250	False	turquoise
RNA homeostasis.mRNA surveillance pathways	0.00024646730200460074	3	0.0009632765674055751	81	False	turquoise
RNA homeostasis.mitochondrial mRNA homeostasis	8.215576733486691e-05	1	0.0002497383693273713	21	False	turquoise
RNA homeostasis.plastidial mRNA homeostasis	0.003943476832073612	48	0.0006183997716677766	52	True	turquoise
RNA homeostasis.mRNA silencing	0.0006572461386789353	8	0.002640091332889354	222	False	turquoise
RNA homeostasis.post-transcriptional regulator activities	0.0030397633913900757	37	0.004019598515840548	338	False	turquoise
RNA homeostasis.mRNA stress granule formation	0.0004929346040092015	6	0.000927599657501665	78	False	turquoise
RNA homeostasis.RNA transport	0.000985869208018403	12	0.0015341071258681382	129	False	turquoise
Protein biosynthesis.ribosome biogenesis	0.004107788366743345	50	0.012772333745599848	1074	False	turquoise
Protein biosynthesis.aminoacyl-tRNA formation	0.0006572461386789353	8	0.0012486918466368567	105	False	turquoise
Protein biosynthesis.translation elongation	0.00024646730200460074	3	0.0012130149367329465	102	False	turquoise
Protein biosynthesis.translation termination	0.00016431153466973383	2	0.00016649224621824755	14	False	turquoise
Protein biosynthesis.organellar translation machinery	0.021689122576404863	264	0.006421843782703834	540	True	turquoise
Protein modification.glycosylation	0.0023003614853762734	28	0.002342783750356769	197	False	turquoise
Protein modification.acetylation	0.001643115346697338	20	0.0007373228046808106	62	True	turquoise
Protein modification.lipidation	0.000985869208018403	12	0.0035914755969936258	302	False	turquoise
Protein modification.phosphorylation	0.022592836017088398	275	0.022928360764912947	1928	False	turquoise
Protein modification.dephosphorylation	0.005668747946105817	69	0.006076966986966035	511	False	turquoise
Protein modification.tyrosine sulfation	0.0004929346040092015	6	0.00010703072971173057	9	True	turquoise
Protein modification.S-glutathionylation	0.0010680249753532698	13	0.0003448767957377985	29	True	turquoise
Protein modification.hydroxylation	0.00032862306933946765	4	0.0003091998858338883	26	True	turquoise
Protein modification.methylation	0.00032862306933946765	4	0.0002973075825325849	25	True	turquoise
Protein modification.targeting peptide maturation	0.0030397633913900757	37	0.0016887070687850822	142	True	turquoise
Protein modification.cysteine disulfide formation	0.001643115346697338	20	0.0007373228046808106	62	True	turquoise
Protein modification.protein folding	0.004600722970752547	56	0.0013081533631433737	110	True	turquoise
Protein homeostasis.protein quality control	0.006654617154124219	81	0.006017505470459519	506	True	turquoise
Protein homeostasis.ubiquitin-proteasome system	0.02390732829444627	291	0.031110265436209684	2616	False	turquoise
