v5 Gene Model ID	v4 Gene Model ID	v3 Gene Model ID	Gene Symbol	Full Name
Zm00001eb219510		GRMZM2G087165	LOC100303826	
Zm00001eb399010		GRMZM2G140799	LOC100303837	
Zm00001eb225700		GRMZM2G177828	LOC100303964	
Zm00001eb352390		GRMZM2G062555	LOC100303993	
Zm00001eb237430		GRMZM2G012200	LOC100304071	
		GRMZM2G138513	LOC100304145	
Zm00001eb075990		GRMZM2G124371	LOC100304223	
Zm00001eb020240		GRMZM2G135913	LOC100304260	
Zm00001eb248450		GRMZM2G588223	LOC100304282	
Zm00001eb343260		GRMZM2G128333	LOC100304289	
Zm00001eb105960		GRMZM2G001820	LOC100304339	
Zm00001eb155800		GRMZM2G051683	LOC100304381	
Zm00001eb276540		GRMZM2G076370	LOC100304406	
Zm00001eb186840		GRMZM2G101391	LOC100304430	
Zm00001eb390720		GRMZM2G103236	LOC100381273	
Zm00001eb331200		GRMZM2G430600	LOC100381315	
Zm00001eb267290		GRMZM2G402309	LOC100381412	
Zm00001eb140090		GRMZM2G174137	LOC100381415	
Zm00001eb025740		GRMZM2G154216	LOC100381444	
Zm00001eb305450		GRMZM2G169914	LOC100381476	
Zm00001eb260560		GRMZM2G173962	LOC100381525	
Zm00001eb031510		GRMZM2G049088	LOC100381537	
Zm00001eb297520		GRMZM2G096812	LOC100381564	
Zm00001eb056940		GRMZM2G056645	LOC100381565	
Zm00001eb163150		GRMZM2G003033	LOC100381606	
Zm00001eb411170		GRMZM2G073908	LOC100381613	
Zm00001eb421140		GRMZM2G159732	LOC100381633	
Zm00001eb095880		GRMZM2G142502	LOC100381642	
Zm00001eb211170		GRMZM2G326272	LOC100381654	
Zm00001eb375500		GRMZM2G005209	LOC100381687	
Zm00001eb143980		GRMZM2G164165	LOC100381696	
Zm00001eb153990		GRMZM2G381025	LOC100381705	
Zm00001eb051610		GRMZM2G017047	LOC100381743	
Zm00001eb309080		GRMZM2G108737	LOC100381764	
Zm00001eb010790		GRMZM2G058910	LOC100381766	
Zm00001eb200700		GRMZM2G005347	LOC100381812	
Zm00001eb371350		GRMZM2G111344	LOC100381816	
Zm00001eb340900		GRMZM2G145595	LOC100381818	
		GRMZM2G090801	LOC100381866	
Zm00001eb282290		GRMZM2G118344	LOC100381884	
Zm00001eb316610		GRMZM2G111152	LOC100381917	
Zm00001eb378550		GRMZM2G092797	LOC100381920	
Zm00001eb378550		GRMZM2G348921	LOC100381920	
Zm00001eb152980		GRMZM2G409430	LOC100381924	
Zm00001eb400280		GRMZM5G816791	LOC100381929	
Zm00001eb400280		GRMZM5G835794	LOC100381929	
Zm00001eb293320		GRMZM2G101270	LOC100381942	
Zm00001eb293320		GRMZM5G820401	LOC100381942	
Zm00001eb107320		GRMZM2G087479	LOC100381982	
Zm00001eb152540		GRMZM2G162238	LOC100382034	
Zm00001eb125460		GRMZM2G121683	LOC100382048	
Zm00001eb135470		GRMZM2G116574	LOC100382051	
Zm00001eb279510		GRMZM2G067361	LOC100382065	
Zm00001eb027830		GRMZM2G014872	LOC100382068	
Zm00001eb191220		GRMZM2G146234	LOC100382073	
Zm00001eb301420		GRMZM2G100403	LOC100382075	
Zm00001eb257630		GRMZM2G018484	LOC100382079	
Zm00001eb094750		GRMZM2G166245	LOC100382087	
Zm00001eb178000		GRMZM2G133394	LOC100382168	
Zm00001eb289280		GRMZM2G077498	LOC100382172	
Zm00001eb169300		GRMZM2G117627	LOC100382214	
Zm00001eb156080		GRMZM2G146878	LOC100382233	
Zm00001eb048550		GRMZM2G108463	LOC100382239	
Zm00001eb276150		GRMZM2G112337	LOC100382248	
Zm00001eb344500		GRMZM2G063025	LOC100382356	
Zm00001eb271160		GRMZM2G130528	LOC100382365	
Zm00001eb355050		GRMZM2G052630	LOC100382372	
Zm00001eb057740		GRMZM2G031138	LOC100382376	
Zm00001eb124770		GRMZM2G320521	LOC100382383	
Zm00001eb352710		GRMZM2G074631	LOC100382397	
Zm00001eb324590		GRMZM5G897592	LOC100382419	
Zm00001eb232070		GRMZM2G023798	LOC100382426	
Zm00001eb215320		GRMZM2G010801	LOC100382446	
Zm00001eb280420		GRMZM2G168190	LOC100382659	
Zm00001eb359330		GRMZM2G157334	LOC100382806	
Zm00001eb105230		GRMZM2G385635	LOC100382858	
Zm00001eb105230		GRMZM2G417715	LOC100382858	
Zm00001eb396890		AC206223.3_FG010	LOC100382870	
Zm00001eb069070		GRMZM5G848138	LOC100382878	
Zm00001eb069070		GRMZM6G828652	LOC100382878	
Zm00001eb181100		GRMZM2G091995	LOC100382927	
Zm00001eb427900		GRMZM2G016819	LOC100383051	
Zm00001eb020950		AC199541.4_FG007	LOC100383146	
Zm00001eb406040		GRMZM2G088313	LOC100383155	
Zm00001eb406040		GRMZM2G387731	LOC100383155	
Zm00001eb221650		GRMZM2G100360	LOC100383171	
Zm00001eb268610		GRMZM2G104958	LOC100383190	
Zm00001eb044760		GRMZM2G082529	LOC100383198	
		GRMZM2G168849	LOC100383206	
Zm00001eb159540		GRMZM2G377539	LOC100383208	
Zm00001eb159540		GRMZM2G377609	LOC100383208	
Zm00001eb371940		GRMZM5G833563	LOC100383279	
Zm00001eb260510		GRMZM2G374827	LOC100383283	
Zm00001eb390200		GRMZM6G495931	LOC100383311	
Zm00001eb114290		GRMZM2G106655	LOC100383359	
Zm00001eb199580		GRMZM2G071347	LOC100383376	
Zm00001eb342350		GRMZM2G003875	LOC100383422	
Zm00001eb354520		GRMZM2G013450	LOC100383425	
Zm00001eb198440		AC190609.3_FG004	LOC100383437	
Zm00001eb205040		GRMZM2G090328	LOC100383500	
Zm00001eb244970		GRMZM2G132706	LOC100383517	
Zm00001eb224300		GRMZM2G013196	LOC100383530	
Zm00001eb224310		GRMZM2G013196	LOC100383530	
Zm00001eb235240		GRMZM2G170577	LOC100383583	
Zm00001eb235240		GRMZM2G344163	LOC100383583	
Zm00001eb353640		GRMZM2G095807	LOC100383589	
Zm00001eb008780		GRMZM2G163129	LOC100383593	
Zm00001eb033130		GRMZM5G893912	LOC100383595	
		GRMZM2G473709	LOC100383622	
Zm00001eb398140		GRMZM2G065210	LOC100383639	
Zm00001eb091500		GRMZM2G003755	LOC100383650	
Zm00001eb057750		GRMZM2G328224	LOC100383681	
Zm00001eb142420		GRMZM2G026758	LOC100383687	
Zm00001eb376750		GRMZM5G863550	LOC100383730	
Zm00001eb155910		GRMZM2G469747	LOC100383754	
Zm00001eb007090		GRMZM5G808775	LOC100383763	
Zm00001eb354650		GRMZM2G084369	LOC100383780	
Zm00001eb354650		GRMZM5G826666	LOC100383780	
Zm00001eb299510		GRMZM2G141517	LOC100383797	
Zm00001eb203870		GRMZM5G800286	LOC100383799	
Zm00001eb240380		GRMZM2G124886	LOC100383977	
Zm00001eb053040		GRMZM2G014951	LOC100383989	
		GRMZM2G158437	LOC100384034	
Zm00001eb227160		GRMZM2G178371	LOC100384040	
Zm00001eb070790		GRMZM2G007157	LOC100384087	
Zm00001eb147410		GRMZM2G138888	LOC100384169	
Zm00001eb362360		GRMZM2G167767	LOC100384208	
Zm00001eb005700		GRMZM2G000741	LOC100384216	
Zm00001eb272980		GRMZM2G064050	LOC100384273	
Zm00001eb370170		GRMZM2G037280	LOC100384291	
Zm00001eb370170		GRMZM2G468132	LOC100384291	
Zm00001eb153400		AC209455.3_FG009	LOC100384301	
Zm00001eb022740		GRMZM2G090100	LOC100384314	
Zm00001eb022740		GRMZM2G424595	LOC100384314	
Zm00001eb404630		GRMZM2G175797	LOC100384325	
Zm00001eb360100		GRMZM2G179146	LOC100384340	
Zm00001eb013420		AC208436.3_FG007	LOC100384354	
Zm00001eb258680		GRMZM2G376595	LOC100384378	
Zm00001eb116240		GRMZM2G092284	LOC100384409	
Zm00001eb426710		GRMZM5G896859	LOC100384413	
Zm00001eb223490		GRMZM2G040182	LOC100384416	
Zm00001eb432830		GRMZM2G066469	LOC100384465	
Zm00001eb195970		GRMZM2G071288	LOC100384529	
Zm00001eb202800		GRMZM2G071883	LOC100384558	
Zm00001eb102560		GRMZM2G099780	LOC100384565	
Zm00001eb157830		GRMZM2G382632	LOC100384626	
Zm00001eb225650		GRMZM2G072973	LOC100384686	
Zm00001eb225650		GRMZM2G450659	LOC100384686	
Zm00001eb016670		GRMZM2G083689	LOC100384700	
Zm00001eb176210		GRMZM2G032367	LOC100384742	
Zm00001eb357330		GRMZM2G470292	LOC100384768	
Zm00001eb057790		GRMZM2G098890	LOC100384802	
Zm00001eb378740		GRMZM5G809335	LOC100500978	
Zm00001eb237900		GRMZM2G439596	LOC100501078	
Zm00001eb408220		GRMZM2G026231	LOC100501115	
Zm00001eb083290		GRMZM2G134432	LOC100501128	
Zm00001eb290770		GRMZM2G701207	LOC100501172	
Zm00001eb021260		GRMZM2G179220	LOC100501202	
Zm00001eb044300		GRMZM5G856349	LOC100501222	
Zm00001eb044300		GRMZM5G856991	LOC100501222	
Zm00001eb325680		GRMZM2G110018	LOC100501319	
Zm00001eb078950		GRMZM2G139038	LOC100501339	
Zm00001eb130050		GRMZM2G363893	LOC100501344	
Zm00001eb081230		GRMZM5G870067	LOC100501354	
Zm00001eb000760		GRMZM2G086269	LOC100501456	
Zm00001eb224560		GRMZM2G056849	LOC100501472	
Zm00001eb173990		GRMZM2G105438	LOC100501513	
Zm00001eb403860		GRMZM2G472696	LOC100501614	
Zm00001eb186100		GRMZM2G063850	LOC100501647	
Zm00001eb385750		GRMZM2G056109	LOC100501776	
Zm00001eb161290		GRMZM2G042008	LOC100501808	
Zm00001eb085380		GRMZM2G179106	LOC100501814	
Zm00001eb256010		GRMZM2G058220	LOC100501821	
Zm00001eb349240		GRMZM2G435373	LOC100501867	
Zm00001eb103500		GRMZM2G367842	LOC100501869	
Zm00001eb071930		GRMZM2G125728	LOC100501876	
Zm00001eb302250		GRMZM2G003306	LOC100501984	
Zm00001eb148960		GRMZM2G122280	LOC100502161	
Zm00001eb159640		GRMZM2G156069	LOC100502173	
Zm00001eb162380		GRMZM2G107111	LOC100502187	
Zm00001eb140630		GRMZM2G109284	LOC100502327	
Zm00001eb418970		GRMZM2G128651	LOC100502385	
Zm00001eb265460		GRMZM2G465611	LOC100502440	
Zm00001eb265460		GRMZM2G465617	LOC100502440	
Zm00001eb265460		GRMZM2G582041	LOC100502440	
Zm00001eb265470		GRMZM2G465611	LOC100502440	
Zm00001eb265470		GRMZM2G465617	LOC100502440	
Zm00001eb265470		GRMZM2G582041	LOC100502440	
Zm00001eb265480		GRMZM2G465611	LOC100502440	
Zm00001eb265480		GRMZM2G465617	LOC100502440	
Zm00001eb265480		GRMZM2G582041	LOC100502440	
Zm00001eb011580		GRMZM2G118208	LOC100502457	
Zm00001eb389440		GRMZM2G057616	LOC100502532	
Zm00001eb146040		GRMZM2G332258	LOC100502544	
Zm00001eb293020		GRMZM2G168909	LOC100856921	
Zm00001eb196550		GRMZM5G832805	LOC100856925	
Zm00001eb117930		GRMZM2G103955	LOC101027138	
Zm00001eb223120		GRMZM2G042927	LOC101027212	
Zm00001eb223130		GRMZM2G042927	LOC101027212	
Zm00001eb137700		GRMZM2G042143	LOC103157009	
Zm00001eb137700		GRMZM6G334745	LOC103157009	
Zm00001eb160010		GRMZM2G047813	LOC103504712	
Zm00001eb210490		AC190636.3_FG005	LOC103625710	
Zm00001eb211000		GRMZM2G025227	LOC103625728	
Zm00001eb211480		GRMZM2G121843	LOC103625745	
Zm00001eb211600		GRMZM2G143998	LOC103625754	
Zm00001eb211900		GRMZM2G110952	LOC103625771	
Zm00001eb212160		GRMZM2G095865	LOC103625778	
Zm00001eb212720		GRMZM5G819452	LOC103625805	
Zm00001eb212720		GRMZM5G872217	LOC103625805	
Zm00001eb213380		AC155496.2_FG009	LOC103625822	
Zm00001eb214870		GRMZM2G172043	LOC103625882	
Zm00001eb216330		GRMZM2G113771	LOC103625948	
		GRMZM2G127972	LOC103626012	
Zm00001eb217880		GRMZM2G176688	LOC103626013	
Zm00001eb220590		GRMZM2G026800	LOC103626116	
Zm00001eb220700		GRMZM2G376743	LOC103626123	
Zm00001eb221560		GRMZM2G079343	LOC103626156	
Zm00001eb221840		GRMZM2G368755	LOC103626169	
Zm00001eb222590		GRMZM2G337048	LOC103626199	
Zm00001eb224640		GRMZM2G483889	LOC103626280	
Zm00001eb225000		GRMZM2G067789	LOC103626301	
Zm00001eb225520		GRMZM2G140443	LOC103626330	
Zm00001eb226530		GRMZM2G152587	LOC103626381	
Zm00001eb226640		GRMZM2G162184	LOC103626393	
Zm00001eb227080		GRMZM2G053066	LOC103626412	
Zm00001eb227150		GRMZM2G156398	LOC103626416	
Zm00001eb227150		GRMZM2G305148	LOC103626416	
Zm00001eb227150		GRMZM2G456816	LOC103626416	
Zm00001eb231000		GRMZM2G312939	LOC103626560	
Zm00001eb232250		GRMZM2G062885	LOC103626617	
Zm00001eb232420		GRMZM2G093490	LOC103626627	
Zm00001eb232700		GRMZM2G111201	LOC103626647	
Zm00001eb233600		GRMZM2G346693	LOC103626684	
Zm00001eb237220		GRMZM2G081268	LOC103626912	
Zm00001eb237440		GRMZM2G418206	LOC103626926	
Zm00001eb237550		GRMZM2G449019	LOC103626938	
Zm00001eb237700		GRMZM2G039930	LOC103626952	
Zm00001eb238770		GRMZM2G103884	LOC103627005	
Zm00001eb239020		GRMZM2G174128	LOC103627026	
Zm00001eb239040		GRMZM2G383881	LOC103627027	
		GRMZM2G139412	LOC103627069	
Zm00001eb240280		GRMZM2G459599	LOC103627115	
Zm00001eb240460		GRMZM2G325014	LOC103627130	
Zm00001eb240490		GRMZM2G008935	LOC103627131	
Zm00001eb242120		GRMZM2G005233	LOC103627211	
Zm00001eb243870		GRMZM2G136143	LOC103627298	
Zm00001eb244980		GRMZM5G870219	LOC103627333	
Zm00001eb246420		GRMZM2G115755	LOC103627383	
Zm00001eb247020		GRMZM5G827398	LOC103627407	
Zm00001eb247060		GRMZM2G020976	LOC103627409	
Zm00001eb248140		GRMZM2G432291	LOC103627455	
		GRMZM2G158039	LOC103627508	
Zm00001eb251550		GRMZM2G375113	LOC103627589	
Zm00001eb252250		GRMZM2G147430	LOC103627622	
		GRMZM2G170602	LOC103627631	
Zm00001eb252990		GRMZM2G129146	LOC103627660	
Zm00001eb253020		GRMZM2G128969	LOC103627661	
Zm00001eb253630		GRMZM2G042290	LOC103627681	
Zm00001eb255210		GRMZM2G578314	LOC103627755	
Zm00001eb256030		GRMZM2G152793	LOC103627787	
Zm00001eb256020		GRMZM2G015401	LOC103627788	
Zm00001eb257070		GRMZM2G124460	LOC103627823	
Zm00001eb257660		GRMZM2G318635	LOC103627850	
Zm00001eb259300		GRMZM2G014116	LOC103627906	
		GRMZM2G350403	LOC103627959	
Zm00001eb214570		GRMZM2G030821	LOC103627979	
Zm00001eb217850		GRMZM2G082296	LOC103628030	
Zm00001eb222940		GRMZM2G418005	LOC103628127	
Zm00001eb224780		GRMZM2G370357	LOC103628171	
Zm00001eb235600		GRMZM2G460864	LOC103628395	
Zm00001eb238740		GRMZM2G129543	LOC103628533	
Zm00001eb240500		AC200215.3_FG002	LOC103628611	
Zm00001eb240510		GRMZM2G412335	LOC103628612	
Zm00001eb240520		GRMZM2G412335	LOC103628612	
Zm00001eb240550		GRMZM2G341770	LOC103628614	
Zm00001eb241410		GRMZM2G430526	LOC103628645	
Zm00001eb245570		GRMZM2G101519	LOC103628730	
Zm00001eb248110		GRMZM2G159918	LOC103628763	
Zm00001eb249540		GRMZM2G158039	LOC103628787	
Zm00001eb252110		GRMZM2G443078	LOC103628820	
		GRMZM2G126986	LOC103628906	
		GRMZM2G419257	LOC103628906	
Zm00001eb264400		GRMZM2G092286	LOC103629105	
Zm00001eb264470		AC234183.1_FG002	LOC103629136	
Zm00001eb264510		GRMZM2G108501	LOC103629142	
Zm00001eb266220		GRMZM2G160356	LOC103629220	
Zm00001eb267210		GRMZM2G454424	LOC103629270	
Zm00001eb267280		GRMZM2G110378	LOC103629276	
Zm00001eb267700		GRMZM2G104377	LOC103629308	
Zm00001eb268090		GRMZM2G078757	LOC103629335	
Zm00001eb268550		GRMZM2G011915	LOC103629366	
Zm00001eb269410		GRMZM2G380372	LOC103629414	
Zm00001eb275380		GRMZM2G131070	LOC103629709	
Zm00001eb275640		GRMZM2G073312	LOC103629721	
Zm00001eb276960		GRMZM2G470245	LOC103629793	
Zm00001eb277540		GRMZM2G029506	LOC103629823	
Zm00001eb277730		GRMZM2G403029	LOC103629837	
Zm00001eb277740		GRMZM2G403029	LOC103629837	
Zm00001eb279380		GRMZM2G118657	LOC103629923	
Zm00001eb280290		GRMZM2G050748	LOC103629963	
Zm00001eb282390		GRMZM2G030235	LOC103630051	
Zm00001eb282620		AC207728.2_FG003	LOC103630057	
Zm00001eb282630		AC207728.2_FG003	LOC103630057	
Zm00001eb283060		GRMZM2G458776	LOC103630075	
Zm00001eb283830		GRMZM2G051474	LOC103630127	
Zm00001eb283920		GRMZM2G094614	LOC103630133	
Zm00001eb283920		GRMZM2G094666	LOC103630133	
Zm00001eb283930		GRMZM2G094614	LOC103630133	
Zm00001eb283930		GRMZM2G094666	LOC103630133	
Zm00001eb283940		GRMZM2G094614	LOC103630133	
Zm00001eb283940		GRMZM2G094666	LOC103630133	
Zm00001eb285080		GRMZM5G878070	LOC103630188	
Zm00001eb285470		GRMZM2G309071	LOC103630211	
Zm00001eb285680		GRMZM2G450501	LOC103630228	
Zm00001eb000100		GRMZM2G006376	LOC103630233	
Zm00001eb286050		GRMZM2G366411	LOC103630247	
Zm00001eb287260		GRMZM2G424582	LOC103630320	
Zm00001eb287950		GRMZM2G042154	LOC103630353	
Zm00001eb287950		GRMZM2G122712	LOC103630353	
Zm00001eb287970		GRMZM2G042154	LOC103630353	
Zm00001eb287970		GRMZM2G122712	LOC103630353	
Zm00001eb288010		GRMZM2G322220	LOC103630357	
Zm00001eb288750		GRMZM2G115065	LOC103630392	
Zm00001eb289560		GRMZM2G059285	LOC103630432	
Zm00001eb000320		GRMZM2G002121	LOC103630457	
Zm00001eb290480		GRMZM2G039173	LOC103630482	
Zm00001eb290750		AC214817.3_FG004	LOC103630495	
Zm00001eb291330		GRMZM2G117582	LOC103630531	
Zm00001eb293030		GRMZM2G159191	LOC103630619	
Zm00001eb293190		GRMZM2G421791	LOC103630624	
Zm00001eb000720		GRMZM2G085872	LOC103630668	
Zm00001eb294780		GRMZM2G179793	LOC103630687	
Zm00001eb295440		GRMZM2G381739	LOC103630716	
Zm00001eb000980		GRMZM2G077760	LOC103630760	
Zm00001eb296580		GRMZM2G354604	LOC103630761	
Zm00001eb297090		GRMZM2G163883	LOC103630785	
Zm00001eb001070		GRMZM2G055880	LOC103630827	
Zm00001eb265020		GRMZM2G160853	LOC103630934	
Zm00001eb265170		GRMZM2G076768	LOC103630943	
Zm00001eb265990		GRMZM2G479746	LOC103630979	
Zm00001eb266000		GRMZM2G479746	LOC103630979	
Zm00001eb266010		GRMZM2G479746	LOC103630979	
Zm00001eb266210		GRMZM2G160390	LOC103630989	
Zm00001eb268980		GRMZM2G398854	LOC103631082	
Zm00001eb270530		GRMZM2G095340	LOC103631128	
Zm00001eb281980		GRMZM2G063703	LOC103631410	
Zm00001eb282480		GRMZM2G159570	LOC103631417	
		GRMZM2G129344	LOC103631540	
Zm00001eb002450		GRMZM2G089092	LOC103631588	
Zm00001eb292250		GRMZM2G370715	LOC103631592	
Zm00001eb293440		GRMZM2G043695	LOC103631602	
Zm00001eb005370		GRMZM2G162725	LOC103631772	
Zm00001eb005360		GRMZM5G857303	LOC103631773	
		AC196394.3_FG002	LOC103631791	
Zm00001eb006900		GRMZM2G147481	LOC103631879	
Zm00001eb007130		GRMZM2G029055	LOC103631953	
Zm00001eb302580		GRMZM2G013065	LOC103632085	
Zm00001eb302700		GRMZM2G179090	LOC103632090	
Zm00001eb303350		GRMZM2G111216	LOC103632122	
Zm00001eb303860		GRMZM2G441091	LOC103632146	
Zm00001eb306230		AC194457.3_FG001	LOC103632274	
Zm00001eb306300		GRMZM2G026389	LOC103632283	
		GRMZM2G110742	LOC103632392	
Zm00001eb307980		GRMZM2G455924	LOC103632434	
Zm00001eb308510		GRMZM2G098648	LOC103632474	
Zm00001eb308640		GRMZM2G118074	LOC103632485	
Zm00001eb310380		GRMZM2G030197	LOC103632601	
Zm00001eb310440		GRMZM2G086231	LOC103632609	
Zm00001eb008610		GRMZM2G009638	LOC103632677	
Zm00001eb008610		GRMZM2G069458	LOC103632677	
Zm00001eb312010		GRMZM2G074672	LOC103632716	
Zm00001eb313890		GRMZM2G446625	LOC103632806	
Zm00001eb008890		GRMZM2G157580	LOC103632821	
		GRMZM2G039046	LOC103632824	
Zm00001eb314770		GRMZM2G009045	LOC103632841	
Zm00001eb314780		GRMZM2G009166	LOC103632842	
Zm00001eb314920		GRMZM2G096249	LOC103632854	
Zm00001eb316050		GRMZM2G470048	LOC103632907	
Zm00001eb316350		GRMZM2G018044	LOC103632922	
Zm00001eb316940		AC234526.1_FG005	LOC103632940	
Zm00001eb318970		GRMZM2G089241	LOC103633055	
Zm00001eb009400		GRMZM2G180044	LOC103633091	
		GRMZM2G013496	LOC103633104	
		GRMZM2G318702	LOC103633104	
Zm00001eb320100		GRMZM2G162167	LOC103633114	
Zm00001eb320130		GRMZM2G171871	LOC103633115	
Zm00001eb320540		GRMZM2G146240	LOC103633127	
Zm00001eb320580		GRMZM2G077406	LOC103633129	
Zm00001eb320810		AC233865.1_FG001	LOC103633139	
Zm00001eb321260		AC196961.2_FG003	LOC103633162	
Zm00001eb321350		GRMZM2G171723	LOC103633165	
Zm00001eb321390		GRMZM2G413030	LOC103633167	
Zm00001eb321560		GRMZM2G455085	LOC103633183	
Zm00001eb322190		GRMZM2G395508	LOC103633203	
Zm00001eb322610		GRMZM2G048819	LOC103633224	
Zm00001eb323550		GRMZM2G444075	LOC103633275	
Zm00001eb323660		GRMZM2G465987	LOC103633277	
Zm00001eb324140		GRMZM2G171097	LOC103633296	
Zm00001eb324160		GRMZM5G848182	LOC103633297	
Zm00001eb326120		GRMZM2G357734	LOC103633372	
Zm00001eb010300		GRMZM5G868062	LOC103633413	
Zm00001eb327990		GRMZM2G081857	LOC103633442	
Zm00001eb328480		GRMZM2G099253	LOC103633469	
Zm00001eb330520		GRMZM2G322547	LOC103633555	
Zm00001eb330670		GRMZM2G006732	LOC103633562	
Zm00001eb330900		GRMZM2G410766	LOC103633573	
Zm00001eb331050		AC155434.2_FG003	LOC103633578	
Zm00001eb010800		GRMZM2G359879	LOC103633613	
		GRMZM2G028728	LOC103633745	
Zm00001eb303330		AC235546.1_FG002	LOC103633765	
		GRMZM2G352289	LOC103633797	
Zm00001eb304950		GRMZM2G374213	LOC103633803	
Zm00001eb305310		GRMZM2G137980	LOC103633813	
		GRMZM2G111616	LOC103633911	
Zm00001eb308640		GRMZM2G118074	LOC103633936	
		GRMZM5G814164	LOC103633997	
Zm00001eb311720		GRMZM2G081502	LOC103634086	
		GRMZM5G864778	LOC103634150	
Zm00001eb315590		GRMZM2G382038	LOC103634175	
Zm00001eb320410		GRMZM2G080507	LOC103634279	
		GRMZM2G326788	LOC103634391	
Zm00001eb155810		AC207884.3_FG002	LOC103634467	
Zm00001eb155820		AC207884.3_FG002	LOC103634467	
Zm00001eb013300		GRMZM2G024159	LOC103634491	
Zm00001eb014570		GRMZM2G003984	LOC103634553	
Zm00001eb014740		GRMZM5G824629	LOC103634565	
Zm00001eb333090		GRMZM2G434031	LOC103634667	
Zm00001eb333530		GRMZM2G146004	LOC103634690	
Zm00001eb333990		GRMZM2G006526	LOC103634710	
Zm00001eb333990		GRMZM2G044553	LOC103634710	
Zm00001eb334520		GRMZM2G326307	LOC103634746	
Zm00001eb334680		GRMZM5G825193	LOC103634762	
		AC186897.4_FG009	LOC103634807	
Zm00001eb336040		GRMZM2G000483	LOC103634834	
Zm00001eb336940		GRMZM2G144464	LOC103634875	
Zm00001eb338170		GRMZM2G472655	LOC103634957	
		GRMZM2G064521	LOC103635052	
Zm00001eb339990		GRMZM2G051522	LOC103635063	
Zm00001eb340520		GRMZM2G003417	LOC103635101	
Zm00001eb340520		GRMZM2G124553	LOC103635101	
Zm00001eb340990		GRMZM2G035542	LOC103635138	
		GRMZM2G051765	LOC103635191	
Zm00001eb017590		GRMZM5G871471	LOC103635193	
Zm00001eb341560		GRMZM2G012998	LOC103635196	
Zm00001eb343520		GRMZM2G168654	LOC103635328	
Zm00001eb343520		GRMZM2G177771	LOC103635328	
Zm00001eb343530		GRMZM2G168654	LOC103635328	
Zm00001eb343530		GRMZM2G177771	LOC103635328	
Zm00001eb345350		GRMZM2G451483	LOC103635431	
Zm00001eb345380		GRMZM2G053261	LOC103635432	
Zm00001eb346550		GRMZM2G083068	LOC103635517	
		GRMZM2G494552	LOC103635592	
Zm00001eb348170		GRMZM2G052418	LOC103635598	
Zm00001eb348170		GRMZM2G076169	LOC103635598	
Zm00001eb348180		GRMZM2G052418	LOC103635598	
Zm00001eb348180		GRMZM2G076169	LOC103635598	
Zm00001eb348480		GRMZM2G089822	LOC103635613	
Zm00001eb348480		GRMZM2G115963	LOC103635613	
Zm00001eb348500		GRMZM2G355098	LOC103635614	
Zm00001eb348860		AC234152.1_FG005	LOC103635629	
Zm00001eb348960		GRMZM6G741620	LOC103635636	
Zm00001eb350320		GRMZM2G124739	LOC103635710	
Zm00001eb350960		GRMZM2G074331	LOC103635745	
Zm00001eb351100		GRMZM2G144686	LOC103635752	
Zm00001eb351100		GRMZM2G180076	LOC103635752	
Zm00001eb354100		GRMZM2G389118	LOC103635889	
Zm00001eb355060		GRMZM2G351941	LOC103635937	
Zm00001eb357160		GRMZM2G096655	LOC103636025	
Zm00001eb358380		GRMZM2G004040	LOC103636076	
Zm00001eb359100		GRMZM2G179693	LOC103636114	
Zm00001eb359110		GRMZM2G179685	LOC103636116	
Zm00001eb359640		GRMZM2G130586	LOC103636139	
Zm00001eb359930		GRMZM2G134724	LOC103636159	
Zm00001eb361450		GRMZM2G179217	LOC103636230	
Zm00001eb362420		GRMZM2G092616	LOC103636262	
Zm00001eb362840		GRMZM2G319130	LOC103636281	
Zm00001eb363360		GRMZM2G005290	LOC103636310	
Zm00001eb365450		GRMZM2G371890	LOC103636392	
Zm00001eb365540		GRMZM5G817436	LOC103636396	
Zm00001eb365620		AC233916.1_FG002	LOC103636398	
Zm00001eb365630		GRMZM5G812425	LOC103636400	
Zm00001eb365850		GRMZM2G418689	LOC103636410	
Zm00001eb366000		GRMZM2G172857	LOC103636416	
Zm00001eb366380		GRMZM2G005374	LOC103636432	
Zm00001eb367460		GRMZM2G515800	LOC103636488	
Zm00001eb367810		GRMZM2G337819	LOC103636503	
Zm00001eb368350		GRMZM2G058024	LOC103636527	
Zm00001eb368650		GRMZM2G036634	LOC103636542	
Zm00001eb020330		GRMZM2G130121	LOC103636567	
Zm00001eb369770		GRMZM2G106702	LOC103636588	
Zm00001eb369830		GRMZM2G090487	LOC103636591	
Zm00001eb369900		GRMZM2G133249	LOC103636601	
Zm00001eb369900		GRMZM5G852779	LOC103636601	
Zm00001eb371050		GRMZM2G350447	LOC103636656	
Zm00001eb371290		GRMZM2G130119	LOC103636673	
Zm00001eb336340		GRMZM2G469298	LOC103636781	
Zm00001eb337210		GRMZM2G070487	LOC103636806	
Zm00001eb342860		GRMZM2G372985	LOC103636980	
Zm00001eb343890		GRMZM2G456779	LOC103637003	
Zm00001eb344940		GRMZM2G000700	LOC103637032	
Zm00001eb344940		GRMZM2G102936	LOC103637032	
Zm00001eb344940		GRMZM2G300610	LOC103637032	
Zm00001eb345490		GRMZM2G005335	LOC103637046	
		AC208341.4_FG008	LOC103637121	
Zm00001eb349790		GRMZM2G078468	LOC103637166	
		GRMZM2G023471	LOC103637316	
